KITS ID,Direction,Month,Day,Hour,Day of Week,Occupancy
5,NB,12,15,9,6,4.875
5,NB,12,15,10,5,8.875
5,NB,12,15,10,6,7.375
5,NB,12,15,11,5,8.625
5,NB,12,15,11,6,8.875
5,NB,12,15,12,5,11.125
5,NB,12,15,12,6,10.75
5,NB,12,15,13,5,47.5
5,NB,12,15,13,6,22.75
5,NB,12,15,14,5,34.875
5,NB,12,15,14,6,25.0
5,NB,12,15,15,5,16.875
5,NB,12,15,15,6,41.75
5,NB,12,15,16,5,15.25
5,NB,12,15,16,6,19.75
5,NB,12,15,17,5,23.0
5,NB,12,15,17,6,28.0
5,NB,12,15,18,5,16.25
5,NB,12,15,18,6,31.25
5,NB,12,15,19,5,14.5
5,NB,12,15,19,6,23.375
5,NB,12,15,20,5,10.875
5,NB,12,15,20,6,15.625
5,NB,12,15,21,5,10.375
5,NB,12,15,21,6,13.75
5,NB,12,15,22,5,19.5
5,NB,12,15,22,6,23.375
5,NB,12,15,23,5,14.25
5,NB,12,15,23,6,16.0
5,NB,12,16,0,0,5.0
5,NB,12,16,0,6,3.625
5,NB,12,16,1,0,2.75
5,NB,12,16,1,6,2.25
5,NB,12,16,2,0,2.375
5,NB,12,16,2,6,1.875
5,NB,12,16,3,0,1.0
5,NB,12,16,3,6,0.75
5,NB,12,16,4,0,0.25
5,NB,12,16,4,6,0.0
5,NB,12,16,5,0,0.0
5,NB,12,16,5,6,0.0
5,NB,12,16,6,0,0.0
5,NB,12,16,6,6,0.625
5,NB,12,16,7,0,0.5
5,NB,12,16,7,6,1.25
5,NB,12,16,8,6,2.625
5,NB,12,16,9,6,5.0
5,NB,12,16,10,6,7.0
5,NB,12,16,11,6,8.875
5,NB,12,16,12,6,10.5
5,NB,12,16,13,6,11.375
5,NB,12,16,14,6,17.0
5,NB,12,16,15,6,24.5
5,NB,12,16,16,6,14.875
5,NB,12,16,17,6,19.5
5,NB,12,16,18,6,12.125
5,NB,12,16,19,6,11.5
5,NB,12,16,20,6,9.0
5,NB,12,16,21,6,6.375
5,NB,12,16,22,6,7.5
5,NB,12,16,23,6,6.25
5,NB,12,17,0,0,3.625
5,NB,12,17,1,0,2.375
5,NB,12,17,2,0,1.625
5,NB,12,17,3,0,1.25
5,NB,12,17,4,0,0.125
5,NB,12,17,5,0,0.0
5,NB,12,17,6,0,0.25
5,NB,12,17,7,0,0.375
5,NB,12,17,8,0,0.875
5,NB,12,17,9,0,2.625
5,NB,12,17,10,0,4.5
5,NB,12,17,11,0,6.625
5,NB,12,17,12,0,8.125
5,NB,12,17,13,0,9.625
5,NB,12,17,14,0,9.0
5,NB,12,17,15,0,7.5
5,NB,12,17,16,0,11.625
5,NB,12,17,17,0,19.5
5,NB,12,17,18,0,10.125
5,NB,12,17,19,0,9.875
5,NB,12,17,20,0,8.125
5,NB,12,17,21,0,5.8
5,NB,12,17,22,0,4.875
5,NB,12,17,23,0,1.75
5,NB,12,18,0,1,1.5
5,NB,12,18,1,1,0.125
5,NB,12,18,2,1,0.0
5,NB,12,18,3,1,0.125
5,NB,12,18,4,1,0.0
5,NB,12,18,5,1,0.125
5,NB,12,18,6,1,2.5
5,NB,12,18,7,1,9.625
5,NB,12,18,8,1,20.125
5,NB,12,18,9,1,18.375
5,NB,12,18,10,1,7.875
5,NB,12,18,11,1,8.0
5,NB,12,18,12,1,9.75
5,NB,12,18,13,1,41.0
5,NB,12,18,14,1,36.0
5,NB,12,18,15,1,14.25
5,NB,12,18,16,1,11.125
5,NB,12,18,17,1,10.25
5,NB,12,18,18,1,15.625
5,NB,12,18,19,1,9.625
5,NB,12,18,20,1,7.625
5,NB,12,18,21,1,7.25
5,NB,12,18,22,1,6.75
5,NB,12,18,23,1,3.125
5,NB,12,19,0,2,0.875
5,NB,12,19,1,2,0.5
5,NB,12,19,2,2,0.125
5,NB,12,19,3,2,0.25
5,NB,12,19,4,2,0.125
5,NB,12,19,5,2,0.375
5,NB,12,19,6,2,2.5
5,NB,12,19,7,2,10.375
5,NB,12,19,8,2,24.75
5,NB,12,19,9,2,32.75
5,NB,12,19,10,2,10.125
5,NB,12,19,11,2,8.125
5,NB,12,19,12,2,13.125
5,NB,12,19,13,2,30.75
5,NB,12,19,14,2,22.875
5,NB,12,19,15,2,9.375
5,NB,12,19,16,2,9.5
5,NB,12,19,17,2,9.625
5,NB,12,19,18,2,9.75
5,NB,12,19,19,2,9.5
5,NB,12,19,20,2,7.5
5,NB,12,19,21,2,5.875
5,NB,12,19,22,2,7.25
5,NB,12,19,23,2,2.875
5,NB,12,20,0,3,1.5
5,NB,12,20,1,3,0.25
5,NB,12,20,2,3,0.125
5,NB,12,20,3,3,0.0
5,NB,12,20,4,3,0.0
5,NB,12,20,5,3,0.375
5,NB,12,20,6,3,2.625
5,NB,12,20,7,3,8.25
5,NB,12,20,8,3,13.625
5,NB,12,20,9,3,11.625
5,NB,12,20,10,3,8.125
5,NB,12,20,11,3,9.25
5,NB,12,20,12,3,12.625
5,NB,12,20,13,3,33.25
5,NB,12,20,14,3,42.0
5,NB,12,20,15,3,26.5
5,NB,12,20,16,3,31.25
5,NB,12,20,17,3,34.625
5,NB,12,20,18,3,15.125
5,NB,12,20,19,3,10.5
5,NB,12,20,20,3,10.0
5,NB,12,20,21,3,10.125
5,NB,12,20,22,3,24.25
5,NB,12,20,23,3,7.5
5,NB,12,21,0,4,1.375
5,NB,12,21,1,4,0.75
5,NB,12,21,2,4,0.375
5,NB,12,21,3,4,0.0
5,NB,12,21,4,4,0.0
5,NB,12,21,5,4,0.375
5,NB,12,21,6,4,2.25
5,NB,12,21,7,4,8.25
5,NB,12,21,8,4,11.75
5,NB,12,21,9,4,11.0
5,NB,12,21,10,4,8.125
5,NB,12,21,11,4,8.625
5,NB,12,21,11,5,10.0
5,NB,12,21,12,4,25.25
5,NB,12,21,12,5,14.5
5,NB,12,21,13,4,35.375
5,NB,12,21,13,5,20.5
5,NB,12,21,14,4,38.125
5,NB,12,21,14,5,14.375
5,NB,12,21,15,4,25.0
5,NB,12,21,15,5,29.5
5,NB,12,21,16,4,19.875
5,NB,12,21,16,5,27.875
5,NB,12,21,17,4,10.875
5,NB,12,21,17,5,24.25
5,NB,12,21,18,4,11.375
5,NB,12,21,18,5,10.625
5,NB,12,21,19,4,10.0
5,NB,12,21,19,5,10.5
5,NB,12,21,20,4,10.25
5,NB,12,21,20,5,9.75
5,NB,12,21,21,4,9.75
5,NB,12,21,21,5,10.25
5,NB,12,21,22,4,27.0
5,NB,12,21,22,5,9.875
5,NB,12,21,23,4,13.625
5,NB,12,21,23,5,5.875
5,NB,12,22,0,5,1.875
5,NB,12,22,0,6,2.75
5,NB,12,22,1,5,0.75
5,NB,12,22,1,6,1.75
5,NB,12,22,2,5,0.375
5,NB,12,22,2,6,0.875
5,NB,12,22,3,5,0.0
5,NB,12,22,3,6,0.25
5,NB,12,22,4,5,0.0
5,NB,12,22,4,6,0.0
5,NB,12,22,5,5,0.25
5,NB,12,22,5,6,0.125
5,NB,12,22,6,5,1.875
5,NB,12,22,6,6,0.5
5,NB,12,22,7,5,5.125
5,NB,12,22,7,6,1.25
5,NB,12,22,8,5,7.75
5,NB,12,22,8,6,2.5
5,NB,12,22,9,5,8.25
5,NB,12,22,9,6,4.25
5,NB,12,22,10,5,7.625
5,NB,12,22,10,6,6.5
5,NB,12,22,11,5,9.375
5,NB,12,22,11,6,7.625
5,NB,12,22,12,5,25.125
5,NB,12,22,12,6,9.125
5,NB,12,22,13,5,27.5
5,NB,12,22,13,6,11.375
5,NB,12,22,14,5,41.25
5,NB,12,22,14,6,20.75
5,NB,12,22,15,5,18.75
5,NB,12,22,15,6,10.625
5,NB,12,22,16,5,10.625
5,NB,12,22,16,6,11.375
5,NB,12,22,17,5,10.875
5,NB,12,22,17,6,10.625
5,NB,12,22,18,5,8.5
5,NB,12,22,18,6,11.25
5,NB,12,22,19,5,7.5
5,NB,12,22,19,6,9.625
5,NB,12,22,20,5,6.375
5,NB,12,22,20,6,9.875
5,NB,12,22,21,5,5.75
5,NB,12,22,21,6,9.75
5,NB,12,22,22,5,8.875
5,NB,12,22,22,6,24.125
5,NB,12,22,23,5,3.125
5,NB,12,22,23,6,6.75
5,NB,12,23,0,0,2.625
5,NB,12,23,0,6,2.375
5,NB,12,23,1,0,1.25
5,NB,12,23,1,6,1.0
5,NB,12,23,2,0,0.75
5,NB,12,23,2,6,0.875
5,NB,12,23,3,0,0.125
5,NB,12,23,3,6,0.125
5,NB,12,23,4,0,0.0
5,NB,12,23,4,6,0.0
5,NB,12,23,5,0,0.125
5,NB,12,23,5,6,0.0
5,NB,12,23,6,0,0.25
5,NB,12,23,6,6,0.5
5,NB,12,23,7,0,0.375
5,NB,12,23,7,6,1.0
5,NB,12,23,8,0,1.5
5,NB,12,23,8,6,2.125
5,NB,12,23,9,0,3.125
5,NB,12,23,9,6,3.5
5,NB,12,23,10,0,4.5
5,NB,12,23,10,6,4.875
5,NB,12,23,11,0,5.875
5,NB,12,23,11,6,5.875
5,NB,12,23,12,0,6.75
5,NB,12,23,12,6,7.25
5,NB,12,23,13,0,8.625
5,NB,12,23,13,6,8.375
5,NB,12,23,14,0,9.0
5,NB,12,23,14,6,8.375
5,NB,12,23,15,0,8.5
5,NB,12,23,15,6,9.875
5,NB,12,23,16,0,9.5
5,NB,12,23,16,6,9.375
5,NB,12,23,17,0,10.125
5,NB,12,23,17,6,12.25
5,NB,12,23,18,0,9.375
5,NB,12,23,18,6,8.875
5,NB,12,23,19,0,10.125
5,NB,12,23,19,6,9.0
5,NB,12,23,20,0,8.5
5,NB,12,23,20,6,8.25
5,NB,12,23,21,0,8.375
5,NB,12,23,21,6,8.5
5,NB,12,23,22,0,10.375
5,NB,12,23,22,6,10.0
5,NB,12,23,23,0,4.125
5,NB,12,23,23,6,5.625
5,NB,12,24,0,0,2.0
5,NB,12,24,0,1,1.25
5,NB,12,24,1,0,0.75
5,NB,12,24,1,1,0.25
5,NB,12,24,2,0,0.5
5,NB,12,24,2,1,0.0
5,NB,12,24,3,0,0.0
5,NB,12,24,3,1,0.0
5,NB,12,24,4,0,0.0
5,NB,12,24,4,1,0.0
5,NB,12,24,5,0,0.0
5,NB,12,24,5,1,0.125
5,NB,12,24,6,0,0.125
5,NB,12,24,6,1,0.625
5,NB,12,24,7,0,0.5
5,NB,12,24,7,1,1.625
5,NB,12,24,8,0,0.75
5,NB,12,24,8,1,2.625
5,NB,12,24,9,0,2.125
5,NB,12,24,9,1,3.625
5,NB,12,24,10,0,3.375
5,NB,12,24,10,1,4.375
5,NB,12,24,11,0,4.625
5,NB,12,24,11,1,5.375
5,NB,12,24,12,0,5.25
5,NB,12,24,12,1,6.25
5,NB,12,24,13,0,6.0
5,NB,12,24,13,1,6.625
5,NB,12,24,14,0,6.375
5,NB,12,24,14,1,6.375
5,NB,12,24,15,0,5.75
5,NB,12,24,15,1,6.125
5,NB,12,24,16,0,5.125
5,NB,12,24,16,1,5.0
5,NB,12,24,17,0,5.25
5,NB,12,24,17,1,4.625
5,NB,12,24,18,0,4.0
5,NB,12,24,18,1,4.0
5,NB,12,24,19,0,2.875
5,NB,12,24,19,1,3.125
5,NB,12,24,20,1,2.625
5,NB,12,24,21,1,2.125
5,NB,12,24,22,1,2.125
5,NB,12,24,23,1,1.25
5,NB,12,25,0,2,0.375
5,NB,12,25,1,2,0.125
5,NB,12,25,2,2,0.0
5,NB,12,25,3,2,0.0
5,NB,12,25,4,2,0.0
5,NB,12,25,5,2,0.0
5,NB,12,25,6,2,0.125
5,NB,12,25,7,2,0.125
5,NB,12,25,8,2,0.5
5,NB,12,25,9,2,0.625
5,NB,12,25,10,2,1.375
5,NB,12,25,11,2,1.75
5,NB,12,25,12,2,2.625
5,NB,12,25,13,2,2.25
5,NB,12,25,14,2,2.875
5,NB,12,25,15,2,3.125
5,NB,12,25,16,2,3.0
5,NB,12,25,17,2,3.25
5,NB,12,25,18,2,4.25
5,NB,12,25,19,2,3.0
5,NB,12,25,20,2,2.375
5,NB,12,25,21,2,2.125
5,NB,12,25,22,2,2.125
5,NB,12,25,23,2,0.875
5,NB,12,26,0,3,0.25
5,NB,12,26,1,3,0.0
5,NB,12,26,2,3,0.0
5,NB,12,26,3,3,0.0
5,NB,12,26,4,3,0.0
5,NB,12,26,5,3,0.125
5,NB,12,26,6,3,1.0
5,NB,12,26,7,3,3.125
5,NB,12,26,8,3,4.25
5,NB,12,26,9,3,4.5
5,NB,12,26,10,3,5.125
5,NB,12,26,11,3,6.0
5,NB,12,26,12,3,6.75
5,NB,12,26,13,3,7.25
5,NB,12,26,14,3,7.125
5,NB,12,26,15,3,7.75
5,NB,12,26,16,3,7.0
5,NB,12,26,17,3,5.875
5,NB,12,26,18,3,5.375
5,NB,12,26,19,3,4.875
5,NB,12,26,20,3,3.625
5,NB,12,26,21,3,3.5
5,NB,12,26,22,3,3.125
5,NB,12,26,23,3,2.25
5,NB,12,27,0,4,1.25
5,NB,12,27,1,4,0.25
5,NB,12,27,2,4,0.0
5,NB,12,27,3,4,0.0
5,NB,12,27,4,4,0.0
5,NB,12,27,5,4,0.25
5,NB,12,27,6,4,1.625
5,NB,12,27,7,4,4.625
5,NB,12,27,8,4,6.125
5,NB,12,27,9,4,5.875
5,NB,12,27,10,4,6.375
5,NB,12,27,11,4,6.75
5,NB,12,27,12,4,9.125
5,NB,12,27,13,4,10.5
5,NB,12,27,14,4,9.5
5,NB,12,27,15,4,9.875
5,NB,12,27,16,4,10.5
5,NB,12,27,17,4,9.75
5,NB,12,27,18,4,9.125
5,NB,12,27,19,4,7.5
5,NB,12,27,20,4,6.625
5,NB,12,27,21,4,5.25
5,NB,12,27,22,4,4.125
5,NB,12,27,23,4,2.875
5,NB,12,28,0,5,1.5
5,NB,12,28,1,5,0.625
5,NB,12,28,2,5,0.375
5,NB,12,28,3,5,0.125
5,NB,12,28,4,5,0.0
5,NB,12,28,5,5,0.125
5,NB,12,28,6,5,1.25
5,NB,12,28,7,5,3.875
5,NB,12,28,8,5,6.125
5,NB,12,28,9,5,6.875
5,NB,12,28,10,5,6.875
5,NB,12,28,11,5,7.0
5,NB,12,28,12,5,9.0
5,NB,12,28,13,5,9.75
5,NB,12,28,14,4,9.5
5,NB,12,28,14,5,10.625
5,NB,12,28,15,4,9.875
5,NB,12,28,15,5,10.875
5,NB,12,28,16,4,9.75
5,NB,12,28,16,5,11.75
5,NB,12,28,17,4,8.375
5,NB,12,28,17,5,10.125
5,NB,12,28,18,4,8.5
5,NB,12,28,18,5,9.5
5,NB,12,28,19,4,7.875
5,NB,12,28,19,5,8.625
5,NB,12,28,20,4,5.75
5,NB,12,28,20,5,6.625
5,NB,12,28,21,4,4.875
5,NB,12,28,21,5,5.5
5,NB,12,28,22,4,4.625
5,NB,12,28,22,5,5.125
5,NB,12,28,23,4,2.25
5,NB,12,28,23,5,4.125
5,NB,12,29,0,5,1.5
5,NB,12,29,0,6,2.25
5,NB,12,29,1,5,0.625
5,NB,12,29,1,6,1.625
5,NB,12,29,2,5,0.5
5,NB,12,29,2,6,1.25
5,NB,12,29,3,5,0.0
5,NB,12,29,3,6,0.375
5,NB,12,29,4,5,0.0
5,NB,12,29,4,6,0.0
5,NB,12,29,5,5,0.0
5,NB,12,29,5,6,0.0
5,NB,12,29,6,5,1.0
5,NB,12,29,6,6,0.375
5,NB,12,29,7,5,3.75
5,NB,12,29,7,6,1.0
5,NB,12,29,8,5,5.25
5,NB,12,29,8,6,1.75
5,NB,12,29,9,5,6.375
5,NB,12,29,9,6,3.5
5,NB,12,29,10,5,6.5
5,NB,12,29,10,6,5.125
5,NB,12,29,11,5,7.0
5,NB,12,29,11,6,6.625
5,NB,12,29,12,5,8.75
5,NB,12,29,12,6,8.375
5,NB,12,29,13,5,15.0
5,NB,12,29,13,6,9.125
5,NB,12,29,14,5,12.0
5,NB,12,29,14,6,9.25
5,NB,12,29,15,5,15.0
5,NB,12,29,15,6,9.375
5,NB,12,29,16,5,9.375
5,NB,12,29,16,6,9.25
5,NB,12,29,17,5,8.375
5,NB,12,29,17,6,9.25
5,NB,12,29,18,5,8.625
5,NB,12,29,18,6,7.75
5,NB,12,29,19,5,8.875
5,NB,12,29,19,6,7.375
5,NB,12,29,20,5,18.375
5,NB,12,29,20,6,6.5
5,NB,12,29,21,5,5.5
5,NB,12,29,21,6,5.5
5,NB,12,29,22,5,7.0
5,NB,12,29,22,6,7.375
5,NB,12,29,23,5,4.375
5,NB,12,29,23,6,4.625
5,NB,12,30,0,0,2.75
5,NB,12,30,0,6,2.875
5,NB,12,30,1,0,2.0
5,NB,12,30,1,6,1.875
5,NB,12,30,2,0,1.0
5,NB,12,30,2,6,1.0
5,NB,12,30,3,0,0.5
5,NB,12,30,3,6,0.5
5,NB,12,30,4,0,0.0
5,NB,12,30,4,6,0.0
5,NB,12,30,5,0,0.0
5,NB,12,30,5,6,0.0
5,NB,12,30,6,0,0.0
5,NB,12,30,6,6,0.375
5,NB,12,30,7,0,0.5
5,NB,12,30,7,6,1.125
5,NB,12,30,8,0,0.625
5,NB,12,30,8,6,1.5
5,NB,12,30,9,0,2.625
5,NB,12,30,9,6,3.25
5,NB,12,30,10,0,3.25
5,NB,12,30,10,6,4.625
5,NB,12,30,11,0,5.125
5,NB,12,30,11,6,5.625
5,NB,12,30,12,0,6.5
5,NB,12,30,12,6,6.875
5,NB,12,30,13,0,8.125
5,NB,12,30,13,6,8.625
5,NB,12,30,14,0,9.125
5,NB,12,30,14,6,9.875
5,NB,12,30,15,0,8.5
5,NB,12,30,15,6,14.125
5,NB,12,30,16,0,8.375
5,NB,12,30,16,6,13.25
5,NB,12,30,17,0,8.0
5,NB,12,30,17,6,9.125
5,NB,12,30,18,0,7.0
5,NB,12,30,18,6,8.875
5,NB,12,30,19,0,7.125
5,NB,12,30,19,6,7.625
5,NB,12,30,20,0,5.875
5,NB,12,30,20,6,6.125
5,NB,12,30,21,0,4.625
5,NB,12,30,21,6,6.0
5,NB,12,30,22,0,4.5
5,NB,12,30,22,6,6.5
5,NB,12,30,23,0,2.625
5,NB,12,30,23,6,4.375
5,NB,12,31,0,1,1.25
5,NB,12,31,1,1,0.625
5,NB,12,31,2,1,0.25
5,NB,12,31,3,1,0.0
5,NB,12,31,4,1,0.0
5,NB,12,31,5,1,0.0
5,NB,12,31,6,1,0.75
5,NB,12,31,7,1,2.625
5,NB,12,31,8,1,4.125
5,NB,12,31,9,1,5.375
5,NB,12,31,10,1,6.0
5,NB,12,31,11,1,6.125
5,NB,12,31,12,1,8.5
5,NB,12,31,13,1,9.75
5,NB,12,31,14,1,10.0
5,NB,12,31,15,1,9.5
5,NB,12,31,16,1,10.125
5,NB,12,31,17,1,8.625
5,NB,12,31,18,1,8.0
5,NB,12,31,19,1,6.875
5,NB,12,31,20,1,7.375
5,NB,12,31,21,1,8.25
5,NB,12,31,22,1,9.0
5,NB,12,31,23,1,13.75
5,SB,1,1,0,1,2.375
5,SB,1,1,0,2,2.25
5,SB,1,1,1,1,2.625
5,SB,1,1,1,2,2.375
5,SB,1,1,2,1,2.25
5,SB,1,1,2,2,2.25
5,SB,1,1,3,1,1.875
5,SB,1,1,3,2,1.625
5,SB,1,1,4,1,0.25
5,SB,1,1,4,2,0.25
5,SB,1,1,5,1,0.125
5,SB,1,1,5,2,0.125
5,SB,1,1,6,1,0.0
5,SB,1,1,6,2,0.0
5,SB,1,1,7,1,0.0
5,SB,1,1,7,2,0.125
5,SB,1,1,8,1,0.0
5,SB,1,1,8,2,0.625
5,SB,1,1,9,1,0.75
5,SB,1,1,9,2,1.25
5,SB,1,1,10,1,1.75
5,SB,1,1,10,2,2.0
5,SB,1,1,11,1,2.5
5,SB,1,1,11,2,3.0
5,SB,1,1,12,1,4.25
5,SB,1,1,12,2,4.125
5,SB,1,1,13,1,4.625
5,SB,1,1,13,2,5.375
5,SB,1,1,14,1,5.0
5,SB,1,1,14,2,5.375
5,SB,1,1,15,1,5.25
5,SB,1,1,15,2,5.875
5,SB,1,1,16,1,5.125
5,SB,1,1,16,2,4.75
5,SB,1,1,17,1,4.25
5,SB,1,1,17,2,4.5
5,SB,1,1,18,1,3.875
5,SB,1,1,18,2,4.125
5,SB,1,1,19,1,4.0
5,SB,1,1,19,2,3.875
5,SB,1,1,20,1,3.0
5,SB,1,1,20,2,2.875
5,SB,1,1,21,1,2.625
5,SB,1,1,21,2,2.0
5,SB,1,1,22,1,1.75
5,SB,1,1,22,2,1.5
5,SB,1,1,23,1,1.0
5,SB,1,1,23,2,0.875
5,SB,1,2,0,2,0.25
5,SB,1,2,0,3,0.75
5,SB,1,2,1,2,0.0
5,SB,1,2,1,3,0.0
5,SB,1,2,2,2,0.0
5,SB,1,2,2,3,0.0
5,SB,1,2,3,2,0.0
5,SB,1,2,3,3,0.0
5,SB,1,2,4,2,0.0
5,SB,1,2,4,3,0.0
5,SB,1,2,5,2,0.0
5,SB,1,2,5,3,0.0
5,SB,1,2,6,2,0.25
5,SB,1,2,6,3,0.375
5,SB,1,2,7,2,1.75
5,SB,1,2,7,3,1.625
5,SB,1,2,8,2,3.0
5,SB,1,2,8,3,3.25
5,SB,1,2,9,2,3.5
5,SB,1,2,9,3,4.25
5,SB,1,2,10,2,3.875
5,SB,1,2,10,3,4.25
5,SB,1,2,11,2,5.0
5,SB,1,2,11,3,4.75
5,SB,1,2,12,2,8.0
5,SB,1,2,12,3,7.25
5,SB,1,2,13,2,7.125
5,SB,1,2,13,3,7.0
5,SB,1,2,14,2,6.75
5,SB,1,2,14,3,7.125
5,SB,1,2,15,2,8.25
5,SB,1,2,15,3,7.875
5,SB,1,2,16,2,13.375
5,SB,1,2,16,3,30.75
5,SB,1,2,17,2,40.0
5,SB,1,2,17,3,39.375
5,SB,1,2,18,2,30.625
5,SB,1,2,18,3,24.375
5,SB,1,2,19,2,7.5
5,SB,1,2,19,3,7.125
5,SB,1,2,20,2,4.5
5,SB,1,2,20,3,4.5
5,SB,1,2,21,2,3.125
5,SB,1,2,21,3,2.875
5,SB,1,2,22,2,1.875
5,SB,1,2,22,3,1.875
5,SB,1,2,23,2,1.125
5,SB,1,2,23,3,1.125
5,SB,1,3,0,3,0.5
5,SB,1,3,0,4,0.25
5,SB,1,3,1,3,0.0
5,SB,1,3,1,4,0.0
5,SB,1,3,2,3,0.0
5,SB,1,3,2,4,0.0
5,SB,1,3,3,3,0.0
5,SB,1,3,3,4,0.0
5,SB,1,3,4,3,0.0
5,SB,1,3,4,4,0.0
5,SB,1,3,5,3,0.0
5,SB,1,3,5,4,0.0
5,SB,1,3,6,3,0.5
5,SB,1,3,6,4,0.375
5,SB,1,3,7,3,2.125
5,SB,1,3,7,4,1.75
5,SB,1,3,8,3,3.5
5,SB,1,3,8,4,3.0
5,SB,1,3,9,3,4.75
5,SB,1,3,9,4,4.0
5,SB,1,3,10,3,4.5
5,SB,1,3,10,4,4.0
5,SB,1,3,11,3,5.875
5,SB,1,3,11,4,5.375
5,SB,1,3,12,3,7.25
5,SB,1,3,12,4,7.375
5,SB,1,3,13,3,8.375
5,SB,1,3,13,4,7.625
5,SB,1,3,14,3,7.75
5,SB,1,3,14,4,7.875
5,SB,1,3,15,3,8.875
5,SB,1,3,15,4,8.5
5,SB,1,3,16,3,19.625
5,SB,1,3,16,4,16.5
5,SB,1,3,17,3,43.0
5,SB,1,3,17,4,37.25
5,SB,1,3,18,3,48.5
5,SB,1,3,18,4,37.0
5,SB,1,3,19,3,13.875
5,SB,1,3,19,4,8.75
5,SB,1,3,20,3,6.0
5,SB,1,3,20,4,5.875
5,SB,1,3,21,3,4.25
5,SB,1,3,21,4,4.125
5,SB,1,3,22,3,2.75
5,SB,1,3,22,4,2.5
5,SB,1,3,23,3,1.375
5,SB,1,3,23,4,1.5
5,SB,1,4,0,4,0.75
5,SB,1,4,0,5,1.0
5,SB,1,4,1,4,0.0
5,SB,1,4,1,5,0.25
5,SB,1,4,2,4,0.0
5,SB,1,4,2,5,0.0
5,SB,1,4,3,4,0.0
5,SB,1,4,3,5,0.0
5,SB,1,4,4,4,0.0
5,SB,1,4,4,5,0.0
5,SB,1,4,5,4,0.0
5,SB,1,4,6,4,0.625
5,SB,1,4,7,4,2.375
5,SB,1,4,8,4,4.375
5,SB,1,4,9,4,4.375
5,SB,1,4,10,4,4.75
5,SB,1,4,11,4,6.0
5,SB,1,4,12,4,8.125
5,SB,1,4,13,4,8.0
5,SB,1,4,14,4,7.875
5,SB,1,4,15,4,8.375
5,SB,1,4,16,4,18.5
5,SB,1,4,17,4,43.625
5,SB,1,4,18,4,41.875
5,SB,1,4,19,4,10.25
5,SB,1,4,20,4,5.875
5,SB,1,4,21,4,3.875
5,SB,1,4,22,4,2.625
5,SB,1,4,23,4,1.5
5,SB,1,5,0,5,0.625
5,SB,1,5,1,5,0.125
5,SB,1,5,2,5,0.0
5,SB,1,5,3,5,0.0
5,SB,1,5,4,5,0.0
5,SB,1,5,5,5,0.0
5,SB,1,5,6,5,0.625
5,SB,1,5,7,5,3.0
5,SB,1,5,8,5,4.125
5,SB,1,5,9,5,4.375
5,SB,1,5,10,5,5.125
5,SB,1,5,11,5,6.125
5,SB,1,5,12,5,8.75
5,SB,1,5,13,5,8.5
5,SB,1,5,14,5,8.25
5,SB,1,5,15,5,9.625
5,SB,1,5,16,5,24.25
5,SB,1,5,17,5,40.5
5,SB,1,5,18,5,43.0
5,SB,1,5,19,5,11.0
5,SB,1,5,20,5,6.875
5,SB,1,5,21,5,5.0
5,SB,1,5,22,5,4.25
5,SB,1,5,23,5,2.75
5,SB,1,6,0,6,1.75
5,SB,1,6,1,6,1.125
5,SB,1,6,2,6,1.0
5,SB,1,6,3,6,0.25
5,SB,1,6,4,0,0.0
5,SB,1,6,4,6,0.0
5,SB,1,6,5,0,0.0
5,SB,1,6,5,6,0.0
5,SB,1,6,6,0,0.0
5,SB,1,6,6,6,0.0
5,SB,1,6,7,0,0.375
5,SB,1,6,7,6,0.125
5,SB,1,6,8,0,1.0
5,SB,1,6,8,6,1.125
5,SB,1,6,9,0,2.0
5,SB,1,6,9,6,2.625
5,SB,1,6,10,0,3.875
5,SB,1,6,10,6,4.25
5,SB,1,6,11,0,5.625
5,SB,1,6,11,6,5.75
5,SB,1,6,12,0,8.625
5,SB,1,6,12,6,8.125
5,SB,1,6,13,0,8.25
5,SB,1,6,13,6,8.875
5,SB,1,6,14,0,8.625
5,SB,1,6,14,6,9.875
5,SB,1,6,15,0,9.125
5,SB,1,6,15,6,9.0
5,SB,1,6,16,0,11.25
5,SB,1,6,16,6,8.625
5,SB,1,6,17,0,7.0
5,SB,1,6,17,6,8.375
5,SB,1,6,18,0,7.625
5,SB,1,6,18,6,8.375
5,SB,1,6,19,0,6.125
5,SB,1,6,19,6,7.875
5,SB,1,6,20,0,3.875
5,SB,1,6,20,6,6.125
5,SB,1,6,21,0,2.75
5,SB,1,6,21,6,4.875
5,SB,1,6,22,0,2.0
5,SB,1,6,22,6,4.125
5,SB,1,6,23,0,1.125
5,SB,1,6,23,6,3.375
5,SB,1,7,0,0,2.25
5,SB,1,7,0,1,0.375
5,SB,1,7,1,0,1.5
5,SB,1,7,1,1,0.0
5,SB,1,7,2,0,1.25
5,SB,1,7,2,1,0.0
5,SB,1,7,3,0,0.75
5,SB,1,7,3,1,0.0
5,SB,1,7,4,0,0.0
5,SB,1,7,4,1,0.0
5,SB,1,7,5,0,0.0
5,SB,1,7,5,1,0.0
5,SB,1,7,6,0,0.0
5,SB,1,7,6,1,1.0
5,SB,1,7,7,0,0.0
5,SB,1,7,7,1,2.6666666666666665
5,SB,1,7,8,0,0.625
5,SB,1,7,9,0,1.875
5,SB,1,7,10,0,3.625
5,SB,1,7,11,0,5.5
